Ibge,Asma,Diabetes,DPOC,Hipertensão arterial,Obesidade,Tabagismo,Usuário de álcool,Saúde mental,D.Transmissíveis - Hanseníase,D.Transmissíveis - Tuberculose,Rast. câncer de mama,Rast. câncer do colo do útero,ano,referencia,população
420253,6,28,3,67,55,29,13,192,0,1,0,4,2018,201805,2961
421507,4,11,4,33,10,3,1,54,0,0,0,0,2018,201805,4636
421400,9,32,4,109,19,6,0,145,0,4,10,1,2018,201805,17215
420890,46,339,29,843,267,129,20,702,0,10,25,124,2018,201805,174158
420830,29,127,7,216,20,4,8,455,2,6,1,0,2018,201805,63250
420395,12,21,6,29,5,4,2,86,0,0,4,1,2018,201805,24559
420475,5,10,6,66,14,6,0,48,0,0,2,1,2018,201805,1957
421795,0,7,16,28,3,0,1,21,0,0,0,2,2018,201805,1646
421105,1,44,8,74,5,6,2,45,1,0,3,10,2018,201805,9824
420880,14,86,5,145,7,12,6,315,0,2,0,85,2018,201805,19755
421240,10,29,0,22,57,14,3,171,0,5,1,1,2018,201805,4000
420850,32,16,6,161,0,4,0,203,0,0,5,2,2018,201805,24812
421430,3,11,0,49,15,1,0,5,0,0,0,0,2018,201805,2868
421930,51,211,52,397,123,83,41,622,0,0,30,35,2018,201805,52510
421610,40,57,18,264,205,36,4,335,0,0,1,1,2018,201805,9457
420050,4,9,5,13,1,3,0,14,0,0,0,2,2018,201805,6455
420610,10,20,4,44,4,3,3,56,0,0,3,2,2018,201805,6542
420200,52,401,30,955,126,49,33,536,0,5,29,37,2018,201805,138732
420420,166,1043,120,3800,299,207,20,2180,1,7,86,1082,2018,201805,216654
420390,9,37,3,127,7,0,0,39,0,0,3,8,2018,201805,22658
420700,109,301,7,588,47,2,6,1300,0,0,36,54,2018,201805,55581
420075,0,50,14,170,0,1,0,113,0,0,1,1,2018,201805,1948
420010,13,18,8,79,56,6,0,83,0,0,0,0,2018,201805,17847
420780,5,58,22,189,34,62,17,237,0,1,0,1,2018,201805,10339
421020,5,5,0,6,0,0,0,6,0,0,0,0,2018,201805,3430
421700,3,12,1,13,6,3,1,33,0,0,0,0,2018,201805,13165
420290,194,641,89,1612,416,121,30,2937,0,15,42,97,2018,201805,131703
421290,20,26,1,64,81,0,4,125,0,0,13,70,2018,201805,19906
420330,20,54,19,261,41,10,4,252,0,0,27,36,2018,201805,11974
421145,4,27,8,70,24,8,4,47,0,0,1,0,2018,201805,4333
421985,6,12,1,31,10,2,3,125,0,0,0,1,2018,201805,3328
421370,18,161,18,450,123,48,9,515,0,0,0,0,2018,201805,17189
420060,6,36,5,98,12,0,2,23,0,1,0,0,2018,201805,6378
421970,44,73,15,122,29,3,1,191,0,0,8,40,2018,201805,28424
420415,4,6,3,35,6,3,2,56,0,0,2,6,2018,201805,2738
420470,20,39,18,157,15,15,12,265,1,0,7,7,2018,201805,11053
420640,11,87,14,349,46,5,2,180,0,0,6,2,2018,201805,10154
421915,9,3,7,43,5,0,0,55,0,0,0,0,2018,201805,2522
421030,4,13,3,22,2,0,0,120,0,0,0,0,2018,201805,8048
421895,0,0,0,0,2,0,0,233,0,0,0,0,2018,201805,2472
420400,47,56,10,146,46,13,3,186,0,1,0,20,2018,201805,10735
420720,27,125,11,458,45,6,5,610,0,0,10,12,2018,201805,10326
420545,68,178,21,379,51,9,3,589,0,1,6,156,2018,201805,26368
420160,0,27,1,63,15,1,2,31,0,0,13,38,2018,201805,3551
420410,0,7,4,20,1,0,2,117,0,0,0,0,2018,201805,3735
421360,23,103,28,247,22,1,13,126,0,1,0,0,2018,201805,35250
420570,14,84,21,204,33,24,1,121,0,1,2,2,2018,201805,22568
420208,6,7,4,29,2,2,24,136,0,0,0,23,2018,201805,2708
421150,10,41,3,209,2,4,1,197,0,1,0,0,2018,201805,14312
420790,11,38,17,138,3,2,1,171,0,0,1,82,2018,201805,11155
420220,4,43,15,150,32,10,7,56,0,34,3,9,2018,201805,11526
420730,3,57,4,43,16,10,1,73,0,0,6,21,2018,201805,44412
421085,13,14,5,6,2,0,0,145,0,0,21,0,2018,201805,2336
420055,1,16,3,14,0,0,1,71,0,0,0,0,2018,201805,2378
420990,8,61,3,177,42,31,4,281,0,0,3,0,2018,201805,11942
420768,0,1,0,1,7,0,0,1,0,0,0,0,2018,201805,7448
421790,10,31,8,122,37,7,7,128,0,0,1,2,2018,201805,8691
421223,2,26,8,40,0,0,8,24,0,0,9,36,2018,201805,3515
421625,4,47,4,203,76,10,15,233,0,0,1,3,2018,201805,6359
421230,16,27,1,41,5,0,0,7,0,0,0,2,2018,201805,7418
420680,0,2,1,31,4,0,1,24,0,0,3,3,2018,201805,3227
420930,157,1077,206,2535,379,175,52,2633,0,2,28,35,2018,201805,157743
421320,23,169,12,545,123,7,5,903,0,0,7,4,2018,201805,32874
421060,4,113,4,214,87,14,10,240,0,1,19,20,2018,201805,16704
420785,1,1,0,0,0,0,0,31,1,0,0,0,2018,201805,1952
420360,52,126,50,348,109,62,11,200,0,1,3,8,2018,201805,35930
421165,2,4,4,21,1,0,1,21,0,0,0,0,2018,201805,2481
422000,13,77,1,69,13,5,1,99,0,3,2,3,2018,201805,12570
420245,4,48,4,122,28,4,1,78,0,1,0,10,2018,201805,19193
420440,14,58,10,196,22,10,6,574,0,0,40,77,2018,201805,10022
420209,0,1,0,4,0,0,0,1,0,0,0,0,2018,201805,1704
421160,12,37,6,93,116,6,5,516,1,1,3,10,2018,201805,14987
421055,0,0,0,0,0,0,1,32,0,0,0,0,2018,201805,1846
420250,0,1,0,5,0,0,0,0,0,0,0,0,2018,201805,4712
420445,12,51,2,196,47,1,12,189,0,4,0,50,2018,201805,2544
420080,11,14,1,79,1,2,0,13,0,0,10,0,2018,201805,5721
420760,1,65,3,118,17,0,0,143,0,0,0,0,2018,201805,4486
421730,1,16,1,49,4,4,0,6,0,0,5,9,2018,201805,9679
421490,0,58,1,81,6,2,1,313,0,0,13,14,2018,201805,4601
421265,17,21,1,23,2,1,1,28,0,0,0,0,2018,201805,10022
421189,1,7,1,14,2,1,1,18,0,0,0,0,2018,201805,2363
421720,38,71,26,340,132,24,9,652,1,1,45,49,2018,201806,40090
420800,47,32,3,169,23,7,7,101,0,0,61,71,2018,201806,6209
421260,23,26,3,83,37,8,6,84,0,0,4,1,2018,201806,2814
420270,8,19,8,34,3,2,0,57,0,0,2,45,2018,201806,5169
420945,3,14,0,67,27,0,1,26,0,0,6,8,2018,201806,1437
421820,38,146,25,374,41,20,7,701,0,0,81,135,2018,201806,43484
420543,3,75,1,362,1,2,1,102,0,0,0,28,2018,201806,2525
420127,1,15,2,55,16,1,2,54,0,0,8,0,2018,201806,4266
421590,18,13,3,17,7,0,0,143,0,0,0,0,2018,201806,2862
421950,39,313,40,755,247,33,11,1860,0,1,117,265,2018,201806,50309
420210,17,135,9,274,51,18,1,220,0,2,62,148,2018,201806,28463
421917,1,17,1,82,12,16,1,148,0,0,10,12,2018,201806,4534
421090,3,74,1,63,65,0,2,233,2,0,34,40,2018,201806,4200
420125,5,30,0,73,70,30,10,101,0,0,5,1,2018,201806,10636
421505,0,2,1,5,0,2,2,7,0,0,0,0,2018,201806,2482
421540,11,14,1,24,2,0,0,59,0,0,0,0,2018,201806,4680
421600,19,42,14,157,2,2,2,122,0,0,0,50,2018,201806,11191
421420,30,164,7,451,105,49,15,457,0,0,248,319,2018,201806,9946
420100,7,6,0,28,1,0,0,23,0,0,0,0,2018,201806,7313
421185,2,13,3,30,1,1,0,49,0,3,19,75,2018,201806,2227
420580,0,29,1,46,1,2,0,10,0,0,0,19,2018,201806,17800
420740,6,21,1,48,0,7,0,132,0,0,0,0,2018,201806,6153
420350,10,59,21,147,61,13,1,324,0,0,11,99,2018,201806,8636
421520,2,10,1,22,1,1,4,38,0,0,0,0,2018,201806,4890
421220,16,65,8,270,26,9,3,191,0,0,0,0,2018,201806,19218
420310,12,37,3,193,14,10,5,216,0,1,5,5,2018,201806,6167
420519,0,0,0,0,0,19,4,52,0,0,1,1,2018,201806,2066
420005,0,1,3,5,0,0,0,17,0,0,1,23,2018,201806,2577
421000,1,35,3,80,150,9,3,143,1,8,2,88,2018,201806,12609
420340,4,19,8,38,2,0,0,22,0,0,1,0,2018,201806,7081
420419,0,0,0,0,0,0,0,42,0,0,0,0,2018,201806,2969
421300,8,46,16,149,39,7,3,170,0,0,2,7,2018,201806,3513
421835,3,15,1,62,31,1,3,90,0,0,30,64,2018,201806,3891
420765,15,31,6,86,35,1,1,99,0,0,0,3,2018,201806,8945
421180,2,30,1,135,35,0,0,135,0,0,2,2,2018,201806,7317
420670,9,67,10,155,3,7,5,140,0,0,0,22,2018,201806,22495
420950,9,38,31,94,20,8,10,358,0,0,1,2,2018,201806,6875
421125,1,11,3,21,0,4,0,211,0,0,4,1,2018,201806,2898
420555,2,4,4,13,0,1,1,38,0,0,0,22,2018,201806,2077
420915,0,6,0,5,14,0,0,9,0,0,0,0,2018,201806,4985
420960,11,44,10,112,5,4,3,169,0,50,47,309,2018,201806,15174
421635,0,14,3,50,5,0,0,89,0,0,9,29,2018,201806,3707
421050,63,109,51,381,87,11,1,189,0,1,132,31,2018,201806,25403
421227,3,21,5,126,23,6,7,192,0,1,4,9,2018,201806,4186
420150,3,3,0,13,0,0,0,4,0,1,0,0,2018,201806,8587
420285,1,24,6,84,59,8,1,153,0,0,1,0,2018,201806,3718
420775,15,8,4,15,1,2,3,136,0,0,0,3,2018,201806,4015
421825,0,0,0,0,0,0,0,63,0,0,0,0,2018,201806,7812
421070,2,13,2,15,2,0,0,10,0,0,0,6,2018,201806,2560
421650,15,73,3,125,3,6,3,182,0,0,2,4,2018,201806,26763
420710,2,4,4,10,11,1,3,271,0,0,0,0,2018,201806,14005
421690,12,121,13,547,52,26,4,721,0,0,63,196,2018,201806,23857
420515,3,50,5,106,26,13,1,258,0,0,0,0,2018,201806,4013
421880,12,60,18,305,11,98,20,240,0,0,5,15,2018,201806,12806
421575,0,13,0,87,17,0,0,26,0,0,0,0,2018,201806,2386
421560,0,8,0,22,22,3,0,19,0,0,0,2,2018,201806,2137
420215,0,12,7,29,4,8,0,12,0,0,1,29,2018,201806,2703
420820,156,1244,138,2740,777,248,77,2242,0,43,785,1093,2018,201806,215895
421740,91,51,21,148,70,21,4,287,0,0,18,28,2018,201806,20728
420370,0,43,8,77,4,10,0,25,0,0,1,2,2018,201806,12080
420455,5,55,5,117,22,6,6,139,0,0,0,6,2018,201806,13040
420590,33,183,7,413,127,43,6,234,0,3,4,10,2018,201806,68465
421140,5,65,5,72,16,1,3,101,2,0,7,0,2018,201806,4945
421550,11,47,1,113,0,1,1,114,0,0,2,12,2018,201806,16741
421470,10,33,4,106,31,21,4,66,0,0,49,60,2018,201806,11542
420195,13,135,12,280,38,19,3,296,0,0,26,52,2018,201806,12705
420630,29,224,22,691,133,24,2,661,0,4,82,82,2018,201806,23272
421885,1,2,2,41,0,5,2,51,0,0,0,0,2018,201806,2517
420620,3,14,3,23,5,4,0,212,0,0,4,12,2018,201806,11423
421555,0,1,15,11,2,9,3,67,0,0,0,0,2018,201806,2247
420020,6,41,4,164,1,2,0,240,0,0,0,0,2018,201806,10711
421568,5,19,6,37,9,8,8,99,0,0,14,1,2018,201806,2484
420940,62,117,13,172,73,17,2,103,0,0,19,38,2018,201806,45500
420500,7,33,5,82,29,46,0,132,0,1,17,17,2018,201806,15450
420510,0,3,1,13,1,2,0,4,0,0,0,9,2018,201806,4105
420300,54,276,46,949,88,30,8,480,1,1,67,97,2018,201806,77863
421480,23,80,5,116,7,11,0,85,1,0,17,172,2018,201806,70100
420810,35,116,30,501,58,6,12,506,0,2,11,12,2018,201806,21556
420315,5,4,0,31,7,1,1,78,0,0,0,0,2018,201806,3357
420517,1,17,2,13,2,0,1,20,0,0,0,8,2018,201806,3189
421620,11,187,9,404,7,3,2,440,0,0,0,18,2018,201806,51677
421670,1,15,1,65,15,3,1,36,0,0,7,8,2018,201806,13838
421535,2,30,7,53,33,8,3,52,0,0,0,0,2018,201806,3808
421875,10,33,4,93,22,2,9,118,0,0,0,6,2018,201806,4561
420895,1,2,4,5,1,0,1,62,0,0,1,0,2018,201806,1595
420260,9,56,4,141,8,8,2,114,0,0,0,0,2018,201806,9870
421410,2,28,1,82,3,2,0,169,0,0,0,0,2018,201806,2290
421860,5,36,7,122,12,3,0,144,0,0,0,7,2018,201806,7284
421940,3,34,1,48,18,1,1,204,0,0,0,13,2018,201806,3932
421605,8,34,6,80,12,0,0,40,0,0,0,0,2018,201806,5499
420870,3,17,1,25,7,2,2,24,0,0,0,0,2018,201806,10457
420660,10,6,1,38,1,0,1,18,0,0,6,0,2018,201806,5141
421660,183,877,94,1608,199,120,31,1400,3,4,85,237,2018,201806,242927
421755,1,6,6,12,16,0,0,64,0,0,0,0,2018,201806,3270
421770,33,137,20,373,37,15,4,658,0,0,23,106,2018,201806,30010
421380,16,8,6,62,2,8,2,482,0,0,2,4,2018,201806,7326
420550,42,366,41,629,214,71,18,819,0,0,41,121,2018,201806,36299
421580,51,526,63,1215,223,37,20,445,0,1,226,265,2018,201806,83576
421280,13,91,14,308,34,15,8,313,2,5,16,110,2018,201806,22511
420985,0,2,0,12,7,0,0,56,0,0,0,0,2018,201806,4580
421250,28,114,7,223,18,22,1,281,1,0,9,7,2018,201806,31764
420325,9,25,1,81,3,1,1,53,0,0,0,0,2018,201806,2556
420665,5,9,2,10,0,0,0,17,0,0,0,0,2018,201806,4710
420560,2,9,3,38,29,6,4,106,0,0,0,11,2018,201806,2956
421130,34,250,13,582,22,6,5,549,1,2,8,254,2018,201806,79285
421530,14,143,29,424,212,102,20,364,0,0,41,74,2018,201806,7626
421080,18,53,14,142,40,0,1,183,0,2,8,16,2018,201806,7028
421750,0,2,0,1,5,0,0,21,0,0,0,0,2018,201806,17506
421460,11,61,5,199,44,2,3,42,0,0,0,11,2018,201806,7456
421510,6,24,3,97,2,0,0,53,0,0,0,19,2018,201806,11502
420030,0,0,0,0,0,0,1,84,0,0,0,0,2018,201806,5385
421935,1,11,2,16,2,3,0,48,0,0,0,0,2018,201806,5014
421450,2,16,3,38,0,0,2,69,0,0,1,0,2018,201806,5979
420530,16,142,18,489,36,9,0,725,3,0,60,115,2018,201806,10686
421890,7,42,3,113,59,9,2,102,0,1,3,5,2018,201806,11195
421680,25,71,6,246,4,2,0,71,0,0,3,0,2018,201806,8421
420845,7,58,2,197,47,11,1,88,0,1,33,49,2018,201806,19963
420840,22,36,14,140,14,11,17,470,0,0,62,93,2018,201806,16736
420417,0,0,0,0,0,0,0,42,0,0,0,0,2018,201806,3181
421390,0,0,0,0,0,0,0,3,0,0,0,0,2018,201806,1590
421570,15,62,8,100,23,22,5,71,0,0,1,0,2018,201806,22905
420480,67,217,34,572,64,68,5,507,0,6,16,101,2018,201806,39595
421225,16,42,7,94,7,1,3,136,0,1,1,17,2018,201806,8594
420205,2,26,0,75,6,0,0,4,0,0,1,21,2018,201806,10550
420170,4,26,10,84,15,0,0,230,0,0,0,0,2018,201806,7889
421190,128,1065,83,1538,354,155,36,1940,0,12,269,320,2018,201806,168259
420430,45,165,21,384,28,6,3,235,0,1,23,1,2018,201806,74106
420140,89,346,36,971,99,29,7,934,0,0,29,17,2018,201806,67578
421910,1,39,7,137,6,3,0,406,0,0,0,20,2018,201806,3575
420207,4,17,1,44,3,4,0,79,0,0,4,8,2018,201806,10692
420535,0,22,3,35,20,9,8,39,0,0,8,0,2018,201806,1586
421335,0,6,2,33,6,0,0,48,0,0,3,61,2018,201806,3408
420070,1,13,0,27,3,1,1,77,0,0,0,0,2018,201806,9984
421840,1,17,0,37,0,0,0,93,0,0,4,34,2018,201806,7070
421187,1,5,0,3,5,0,1,68,0,0,0,6,2018,201806,1537
420920,0,3,0,5,1,1,2,6,0,0,0,0,2018,201806,2245
420380,347,269,25,1083,42,64,24,482,0,1,10,13,2018,201806,54319
421545,3,23,2,81,2,0,6,658,0,0,6,0,2018,201806,12446
421900,16,110,17,277,21,37,6,349,0,0,31,82,2018,201806,21190
420435,0,0,0,4,0,0,0,17,0,0,0,0,2018,201806,4385
421725,5,4,1,13,0,0,0,11,0,4,0,0,2018,201806,5709
421330,9,12,3,36,9,1,1,45,0,0,0,0,2018,201806,4714
420190,2,3,0,38,1,0,0,73,0,0,0,0,2018,201806,5676
421175,12,43,23,190,2,1,3,237,0,0,1,0,2018,201806,18510
421810,42,72,8,233,44,22,7,378,0,0,0,0,2018,201806,5354
421350,26,95,6,249,14,5,4,365,2,2,12,92,2018,201806,20834
420130,10,115,6,290,112,24,1,214,0,0,39,88,2018,201806,36710
420120,26,51,15,148,19,6,6,171,0,0,0,0,2018,201806,8411
421640,11,19,2,54,28,0,0,68,0,0,8,0,2018,201806,7280
420460,255,917,131,2113,276,72,155,3335,0,65,164,1239,2018,201806,213023
420970,17,107,30,343,53,21,4,469,0,1,35,33,2018,201806,12099
421920,14,24,7,127,5,0,7,174,1,0,1,0,2018,201806,6347
420240,153,890,49,1224,246,165,147,1037,2,437,214,305,2018,201806,352460
421710,0,0,0,0,0,0,0,8,0,0,7,8,2018,201806,3189
421110,5,13,2,36,5,1,2,27,0,0,6,25,2018,201806,8280
421170,50,116,26,161,22,61,5,173,0,0,6,1,2018,201806,22785
421800,7,37,4,237,3,35,2,361,0,2,5,5,2018,201806,37645
420750,43,236,40,724,133,28,5,764,2,1,15,11,2018,201806,67923
421569,0,3,1,15,13,1,1,30,0,0,1,1,2018,201806,1286
420900,15,105,18,260,12,6,4,342,0,0,4,5,2018,201806,29827
421270,0,51,5,219,6,1,0,357,0,0,7,10,2018,201806,5971
420110,11,42,2,101,11,0,3,184,0,0,0,0,2018,201806,3236
421440,0,0,0,0,0,3,0,54,0,0,0,0,2018,201806,6208
421630,0,32,1,104,9,1,3,257,0,0,1,0,2018,201806,36244
420213,34,28,5,43,0,3,1,72,0,0,2,1,2018,201806,6311
421210,29,35,5,90,16,7,1,150,1,0,2,2,2018,201806,16182
421780,24,158,10,313,6,8,6,699,0,0,73,199,2018,201806,18302
421120,21,101,12,218,79,35,3,510,0,0,30,69,2018,201806,17642
420280,16,67,3,201,6,31,1,935,2,2,9,19,2018,201806,33016
421567,0,0,0,1,0,0,0,3,0,0,1,1,2018,201806,8801
420450,13,36,4,138,19,1,0,76,0,0,36,33,2018,201806,15709
420910,357,3426,96,5166,816,417,110,5434,5,15,1503,2886,2018,201806,583144
420287,2,13,1,72,0,4,5,146,0,0,0,4,2018,201806,2473
421040,12,30,4,108,2,1,0,88,0,4,0,69,2018,201806,7207
420980,2,5,1,10,15,0,1,72,0,0,0,0,2018,201806,3083
420757,2,9,0,25,1,0,0,7,0,0,0,0,2018,201806,2927
421400,13,26,6,126,10,6,2,195,0,0,17,21,2018,201806,17215
421507,4,7,8,45,11,4,1,94,0,0,0,0,2018,201806,4636
420253,1,6,2,40,0,2,4,137,0,0,2,9,2018,201806,2961
420540,311,947,97,2397,171,132,30,1964,3,54,94,236,2018,201806,492977
420165,0,16,5,91,29,7,3,164,0,0,20,51,2018,201806,2246
421003,14,25,4,124,7,2,1,302,1,3,36,60,2018,201806,5686
421715,7,21,2,63,7,0,5,39,2,0,0,0,2018,201806,1833
420320,30,188,22,493,43,14,4,359,0,0,15,35,2018,201806,80834
421100,61,45,21,137,21,1,1,191,0,0,0,14,2018,201806,11592
421775,1,61,5,100,31,4,0,70,0,0,0,0,2018,201806,2500
421565,2,4,0,6,0,0,0,11,0,0,0,0,2018,201806,8338
420690,23,164,15,428,56,19,3,283,0,0,38,25,2018,201806,18802
420770,1,5,1,25,22,4,2,90,1,0,6,4,2018,201806,7565
420917,0,29,6,128,23,3,5,140,0,0,0,10,2018,201806,2110
421850,1,0,0,0,0,0,0,87,0,0,0,0,2018,201806,7687
420860,0,3,1,14,5,0,1,52,0,0,0,5,2018,201806,3955
421315,0,10,0,38,20,1,0,28,0,0,0,0,2018,201806,2850
421200,2,27,5,111,7,6,7,80,1,0,1,0,2018,201806,7475
420243,0,1,0,0,0,0,1,2,0,0,0,0,2018,201806,3460
421830,30,210,51,480,27,31,2,323,1,1,2,1,2018,201806,19183
421760,25,75,7,154,51,23,1,141,0,0,1,0,2018,201806,13920
420650,8,55,9,164,10,6,0,108,0,1,26,21,2018,201806,43822
420090,14,43,12,179,18,9,4,126,0,0,23,46,2018,201806,4860
421415,0,2,3,35,7,4,3,63,0,0,5,0,2018,201806,2911
421500,42,268,24,749,57,25,4,496,0,0,18,354,2018,201806,42106
420425,136,892,116,2016,408,156,32,3448,0,12,316,648,2018,201806,16544
420230,105,644,108,1256,317,42,15,975,3,6,2,3,2018,201806,67458
421960,1,31,0,56,12,5,2,41,0,0,4,3,2018,201806,3963
421010,39,343,36,1039,117,68,16,1124,0,2,169,258,2018,201806,56017
421870,123,572,102,1230,192,100,24,2621,0,2,152,131,2018,201806,104937
420490,19,105,28,333,37,7,5,130,1,0,34,8,2018,201806,8308
420520,4,19,5,40,15,0,6,152,0,0,0,5,2018,201806,4407
421310,0,1,0,7,0,1,0,66,0,0,0,1,2018,201806,3965
421205,4,35,1,142,3,3,0,41,0,0,0,0,2018,201806,2603
420600,21,71,4,103,27,7,5,189,0,0,27,59,2018,201806,14333
420180,1,6,0,39,20,3,0,86,0,0,23,21,2018,201806,3226
421005,1,8,0,15,18,2,2,71,1,0,1,0,2018,201806,1784
420040,6,5,3,39,1,0,2,56,0,0,0,0,2018,201806,7138
420257,0,1,0,0,0,0,0,27,0,0,0,7,2018,201806,2146
420890,33,295,21,654,145,75,16,621,1,3,278,589,2018,201806,174158
421105,1,68,8,110,14,5,7,60,1,0,4,9,2018,201806,9824
420830,33,138,9,263,29,12,9,451,3,11,2,1,2018,201806,63250
420395,23,12,7,60,6,6,1,105,0,0,3,0,2018,201806,24559
420475,5,14,5,92,29,1,1,51,0,0,32,0,2018,201806,1957
421795,1,8,12,21,11,0,5,61,1,0,0,16,2018,201806,1646
421240,13,25,3,31,46,13,3,127,0,11,1,1,2018,201806,4000
420850,10,4,1,171,1,3,1,188,0,0,3,21,2018,201806,24812
420880,21,89,5,142,2,24,2,363,0,0,0,142,2018,201806,19755
421430,1,17,0,62,6,2,0,37,0,1,0,0,2018,201806,2868
421930,55,425,63,921,309,131,38,1307,3,0,138,154,2018,201806,52510
421610,32,45,7,300,180,21,5,299,0,0,1,4,2018,201806,9457
420610,18,26,9,45,13,2,0,71,0,0,4,4,2018,201806,6542
420050,4,6,6,22,12,4,0,33,0,0,0,2,2018,201806,6455
420700,89,374,13,567,33,6,7,1279,1,2,69,134,2018,201806,55581
420420,148,891,110,3165,276,138,15,1463,5,7,468,1716,2018,201806,216654
420200,56,376,28,900,116,43,29,533,1,1,316,377,2018,201806,138732
420780,6,44,20,146,29,34,10,353,0,0,5,14,2018,201806,10339
420075,2,31,9,208,2,1,0,93,0,0,8,3,2018,201806,1948
421700,5,39,3,92,9,45,2,324,0,1,1,3,2018,201806,13165
420010,6,7,8,90,50,17,1,94,0,0,0,2,2018,201806,17847
420390,2,31,2,86,2,0,0,35,0,0,5,6,2018,201806,22658
421020,4,13,3,8,0,0,0,6,0,0,0,0,2018,201806,3430
420290,164,542,93,1305,384,80,18,2203,4,34,118,309,2018,201806,131703
421290,15,14,3,71,60,0,1,123,0,0,10,81,2018,201806,19906
420330,25,49,13,211,39,16,6,299,0,0,119,171,2018,201806,11974
421145,5,32,5,75,25,3,3,47,0,0,1,0,2018,201806,4333
421985,1,9,3,15,1,5,5,106,0,0,1,3,2018,201806,3328
420060,4,36,5,51,25,2,1,48,0,1,2,0,2018,201806,6378
420415,0,7,0,31,10,3,0,10,0,0,2,2,2018,201806,2738
421370,12,101,9,243,85,26,3,420,0,0,0,0,2018,201806,17189
421970,20,44,16,81,50,1,3,203,0,4,2,17,2018,201806,28424
420640,14,55,8,308,32,2,6,223,0,0,7,8,2018,201806,10154
420470,27,76,21,350,59,20,2,325,0,0,6,5,2018,201806,11053
421030,10,18,13,58,2,0,0,114,0,0,1,0,2018,201806,8048
421915,8,26,4,45,6,0,1,52,0,0,0,0,2018,201806,2522
420720,31,125,13,391,41,8,1,601,0,0,11,18,2018,201806,10326
420545,71,119,15,465,10,3,0,543,0,1,40,34,2018,201806,26368
420400,16,38,13,85,22,13,5,201,1,0,0,13,2018,201806,10735
420410,0,4,3,30,3,1,2,120,0,0,0,0,2018,201806,3735
420160,0,16,2,50,5,1,0,39,0,0,21,35,2018,201806,3551
421895,8,32,1,76,8,3,1,104,0,0,1,0,2018,201806,2472
420570,15,75,23,154,31,23,3,119,0,0,2,2,2018,201806,22568
421360,20,152,25,211,25,1,20,116,0,5,0,0,2018,201806,35250
420730,0,36,3,42,26,4,4,80,0,0,74,136,2018,201806,44412
420220,16,59,34,180,45,19,2,78,0,15,58,105,2018,201806,11526
420790,3,28,5,126,7,1,0,47,0,0,5,95,2018,201806,11155
421085,21,11,0,14,2,0,0,148,0,0,3,0,2018,201806,2336
421150,6,41,6,192,17,1,1,290,0,4,0,0,2018,201806,14312
420208,22,19,4,46,15,1,12,99,1,0,1,18,2018,201806,2708
420055,1,5,2,10,0,0,3,60,0,0,0,1,2018,201806,2378
420990,6,64,2,190,31,29,3,305,0,0,5,0,2018,201806,11942
421790,12,50,8,137,21,7,22,179,0,0,0,2,2018,201806,8691
421625,8,28,10,128,42,3,3,152,0,0,15,31,2018,201806,6359
420768,4,8,5,45,8,0,0,60,0,0,3,5,2018,201806,7448
421223,0,18,4,31,1,0,0,12,0,0,10,39,2018,201806,3515
421230,20,24,2,42,4,0,1,21,0,0,0,0,2018,201806,7418
420680,0,0,2,1,0,0,0,16,0,0,8,9,2018,201806,3227
420930,143,994,142,2370,338,181,57,2593,0,3,158,283,2018,201806,157743
421320,34,163,13,561,111,11,2,807,0,0,89,125,2018,201806,32874
421060,6,81,8,195,77,18,12,290,0,3,93,129,2018,201806,16704
420785,3,17,1,58,5,0,2,38,0,1,0,0,2018,201806,1952
420440,16,41,18,163,38,8,3,587,0,0,33,80,2018,201806,10022
420360,26,122,42,271,44,30,9,125,0,1,12,53,2018,201806,35930
420245,3,43,6,115,21,10,5,86,2,4,4,165,2018,201806,19193
421165,0,11,1,17,3,0,1,26,0,0,0,0,2018,201806,2481
420209,0,1,0,3,0,0,1,6,0,0,0,0,2018,201806,1704
422000,1,10,2,18,2,1,0,11,0,0,1,0,2018,201806,12570
421160,11,67,3,88,116,8,4,540,0,2,11,8,2018,201806,14987
420250,7,13,0,46,2,4,1,27,0,0,0,0,2018,201806,4712
421055,0,1,0,0,1,0,0,22,0,0,0,0,2018,201806,1846
420760,0,102,2,156,13,5,3,114,0,0,13,13,2018,201806,4486
420445,5,54,11,190,30,0,1,188,0,2,0,28,2018,201806,2544
420080,8,9,5,95,0,1,1,9,1,0,2,0,2018,201806,5721
421730,1,12,1,46,4,2,0,4,0,0,81,77,2018,201806,9679
421490,1,18,2,25,2,1,1,231,0,0,49,70,2018,201806,4601
421189,2,6,3,18,4,1,1,10,0,0,0,0,2018,201806,2363
421265,1,8,0,30,3,3,1,11,0,0,0,0,2018,201806,10022
420950,6,55,27,87,23,7,7,322,0,0,2,0,2018,201807,6875
420555,3,3,4,13,0,0,1,30,0,0,0,23,2018,201807,2077
420670,5,71,18,208,10,6,11,171,0,3,1,12,2018,201807,22495
421125,1,9,1,31,0,6,0,159,0,0,1,0,2018,201807,2898
420915,1,8,0,3,1,3,0,2,0,0,0,0,2018,201807,4985
420960,30,67,31,276,41,3,2,334,0,3,73,217,2018,201807,15174
421050,58,127,44,358,93,17,10,170,0,0,68,28,2018,201807,25403
421227,1,28,6,134,30,4,1,157,0,0,4,21,2018,201807,4186
421635,0,33,1,86,1,4,2,75,0,0,25,29,2018,201807,3707
